app       , args                                                      , ranks, quartz , ruby   , lassen, borax , boraxo, corona-cpu, dane  , mammoth, matrix-cpu, matrix-gpu, tioga-cpu, tioga-gpu, tuolumne-cpu, tuolumne-gpu
kripke.exe, "--niter5--pmethodbj--groups32--legendre4--procs4,4,2"    , 32   , 0.7231 , 1.0    ,       ,       ,       ,           , 0.2139, 0.214  ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre0                   , 1    , 0.4882 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre0--procs4,4,2"     , 32   , 0.6685 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre1                   , 1    , 0.4839 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre1--procs4,4,2"     , 32   , 0.6176 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre2                   , 1    , 0.5118 , 1.0    , 0.1699,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre2--procs4,4,2"     , 32   , 0.7274 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre3                   , 1    , 0.5324 , 1.0    , 0.1584,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre3--procs4,4,2"     , 32   , 0.6256 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodbj--groups8--legendre4                   , 1    , 0.4817 , 1.0    , 0.1937,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodbj--groups8--legendre4--procs4,4,2"     , 32   , 0.6695 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre0               , 1    , 0.4571 , 1.0    , 0.1317,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre0--procs4,4,2" , 32   , 0.5824 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre1               , 1    , 0.4791 , 1.0    , 0.2289,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre1--procs4,4,2" , 32   , 0.6498 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre2               , 1    , 0.4829 , 1.0    , 0.2854,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre2--procs4,4,2" , 32   , 0.7219 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre3               , 1    , 0.4632 , 1.0    , 0.3659,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre3--procs4,4,2" , 32   , 0.6811 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups16--legendre4               , 1    , 0.4748 , 1.0    , 0.4905,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups16--legendre4--procs4,4,2" , 32   , 0.7008 , 1.0    ,       ,       ,       ,           , 0.1218, 0.1054 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre0               , 1    , 0.4599 , 1.0    , 0.2585,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre0--procs4,4,2" , 32   , 0.3184 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre1               , 1    , 0.4635 , 1.0    , 0.327 ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre1--procs4,4,2" , 32   , 0.7044 , 1.0    ,       ,       ,       ,           , 0.1048,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre2               , 1    , 0.4741 , 1.0    , 0.5472,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre2--procs4,4,2" , 32   , 0.3928 , 1.0    ,       ,       ,       ,           , 0.1441, 0.1233 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre3               , 1    , 0.2352 , 1.0    , 0.6022,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre3--procs4,4,2" , 32   , 0.5522 , 1.0    ,       ,       ,       ,           , 0.1746, 0.1481 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups32--legendre4               , 1    , 0.4868 , 1.0    , 0.8441,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups32--legendre4--procs4,4,2" , 32   , 0.4377 , 1.0    ,       ,       ,       ,           , 0.2426, 0.2131 ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre0                , 1    , 0.4494 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups8--legendre0--procs4,4,2"  , 32   , 0.684  , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre1                , 1    , 0.4589 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups8--legendre1--procs4,4,2"  , 32   , 0.6551 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre2                , 1    , 0.4701 , 1.0    , 0.1502,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups8--legendre2--procs4,4,2"  , 32   , 0.6158 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre3                , 1    , 0.4663 , 1.0    , 0.1769,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups8--legendre3--procs4,4,2"  , 32   , 0.6424 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, --niter5--pmethodsweep--groups8--legendre4                , 1    , 0.4767 , 1.0    , 0.3158,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
kripke.exe, "--niter5--pmethodsweep--groups8--legendre4--procs4,4,2"  , 32   , 0.6513 , 1.0    ,       ,       ,       ,           ,       ,        ,           ,           ,          ,          ,             , 
laghos    , -p1-dim2-rs2-tf3                                          , 1    , 0.75   , 1.0    ,       , 0.6661, 0.4462,           , 1.2354, 0.693  , 0.6442    , 0.1918    , 0.4086   , 0.1024   , 0.4665      , 
laghos    , -p1-dim2-rs2-tf3-pa                                       , 1    , 0.7489 , 1.0    ,       , 0.6653, 0.4496, 0.1817    , 1.2382, 0.7011 , 0.6364    , 0.1931    , 0.41     , 0.1031   , 0.4922      , 
laghos    , -p1-dim2-rs2-tf3.1                                        , 1    , 0.7496 , 1.0    ,       , 0.6587, 0.4376, 0.1804    , 1.2418, 0.6894 , 0.6533    , 0.1925    , 0.4009   , 0.1021   , 0.4933      , 
laghos    , -p1-dim2-rs2-tf3.1-pa                                     , 1    , 0.7558 , 1.0    ,       , 0.6658, 0.4475, 0.1823    , 1.2092, 0.7013 , 0.6527    , 0.1973    , 0.4156   , 0.1027   , 0.4922      , 
laghos    , -p1-dim2-rs2-tf3.2                                        , 1    , 0.7328 , 1.0    ,       , 0.6761, 0.4495, 0.1831    , 1.2503, 0.7047 , 0.6694    , 0.1943    , 0.4252   , 0.1042   , 0.5072      , 
laghos    , -p1-dim2-rs2-tf3.2-pa                                     , 1    , 0.6969 , 1.0    ,       , 0.6666, 0.4471, 0.1804    , 1.2392, 0.6858 , 0.6511    , 0.1926    , 0.4196   , 0.103    , 0.5129      , 
laghos    , -p1-dim2-rs2-tf3.3                                        , 1    , 0.7534 , 1.0    ,       , 0.6673, 0.4507, 0.1828    , 1.2392, 0.703  , 0.662     , 0.1947    , 0.428    , 0.1047   , 0.5281      , 
laghos    , -p1-dim2-rs2-tf3.3-pa                                     , 1    , 0.711  , 1.0    ,       , 0.6633, 0.448 , 0.1824    , 1.224 , 0.6963 , 0.6673    , 0.1933    , 0.4245   , 0.103    , 0.5217      , 
laghos    , -p1-dim2-rs2-tf3.4                                        , 1    , 0.7551 , 1.0    ,       , 0.6694, 0.4499,           , 1.2524, 0.6951 , 0.6777    , 0.1946    , 0.4339   , 0.1042   , 0.5395      , 
laghos    , -p1-dim2-rs2-tf3.4-pa                                     , 1    , 0.7333 , 1.0    ,       , 0.6693, 0.4484, 0.1522    , 1.232 , 0.7009 , 0.6628    , 0.1991    , 0.4334   , 0.1031   , 0.5007      , 
laghos    , -p1-dim2-rs2-tf3.5                                        , 1    , 0.7572 , 1.0    ,       , 0.6714, 0.4493, 0.1832    , 1.2499, 0.6918 , 0.6684    , 0.1957    , 0.4365   , 0.1043   , 0.5423      , 
laghos    , -p1-dim2-rs2-tf3.5-pa                                     , 1    , 0.7191 , 1.0    ,       , 0.662 , 0.45  , 0.1817    , 1.2474, 0.7031 , 0.6683    , 0.1946    , 0.4381   , 0.1042   , 0.5291      , 
laghos    , -p1-dim2-rs2-tf3.6                                        , 1    , 0.7586 , 1.0    ,       , 0.6719, 0.4483, 0.1832    , 1.2511, 0.7042 , 0.6842    , 0.1957    , 0.4444   , 0.1049   , 0.5309      , 
laghos    , -p1-dim2-rs2-tf3.6-pa                                     , 1    , 0.7391 , 1.0    ,       , 0.6612, 0.4485, 0.1819    , 1.247 , 0.6918 , 0.6517    , 0.194     , 0.4432   , 0.1046   , 0.5181      , 
laghos    , -p1-dim2-rs2-tf3.7                                        , 1    , 0.7518 , 1.0    ,       , 0.6695, 0.4477, 0.1814    , 1.2483, 0.7013 , 0.6804    , 0.1949    , 0.4441   , 0.1042   , 0.535       , 
laghos    , -p1-dim2-rs2-tf3.7-pa                                     , 1    , 0.7485 , 1.0    ,       , 0.677 , 0.4553, 0.1855    , 1.2694, 0.6997 , 0.6705    , 0.1972    , 0.4534   , 0.1055   , 0.5439      , 
laghos    , -p1-dim2-rs2-tf3.8                                        , 1    , 0.7622 , 1.0    ,       , 0.7078, 0.476 , 0.193     , 1.3161, 0.7416 , 0.7193    , 0.2068    , 0.4789   , 0.1123   , 0.5868      , 
laghos    , -p1-dim2-rs2-tf3.8-pa                                     , 1    , 0.712  , 1.0    ,       , 0.6595, 0.4489, 0.1822    , 1.2282, 0.7013 , 0.6684    , 0.1942    , 0.4531   , 0.1038   , 0.562       , 
laghos    , -p1-dim2-rs2-tf3.9                                        , 1    , 0.7325 , 1.0    ,       , 0.6846, 0.4588, 0.1844    , 1.2511, 0.7072 , 0.7101    , 0.2045    , 0.4634   , 0.1072   , 0.5756      , 
